Collection|FileName|Path|Value
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Possingham, Hugh P.
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Ng, Chooi Fei
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:creator|McDonald-Madden, Eve
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:dateSubmitted|2014-12-12T19:58:01Z
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:available|2014-12-12T19:58:01Z
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:title|Data from: How much is new information worth? Evaluating the financial benefit of resolving management uncertainty.
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:identifier|http://dx.doi.org/10.5061/dryad.m07bn
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:description|1. Conservation decision-makers face a trade-off between spending limited funds on direct management action, or gaining new information in an attempt to improve management performance in the future. Value-of-information analysis can help to resolve this trade-off by evaluating how much management performance could improve if new information was gained. Value-of-information analysis has been used extensively in other disciplines, but there are only a few examples where it has informed conservation planning, none of which have used it to evaluate the financial value of gaining new information. 2. We address this gap by applying value-of-information analysis to the management of a declining koala Phascolarctos cinereus population. Decision-makers responsible for managing this population face uncertainty about survival and fecundity rates, and how habitat cover affects mortality threats. The value of gaining new information about these uncertainties was calculated using a deterministic matrix model of the koala population to find the expected population growth rate if koala mortality threats were optimally managed under alternative model hypotheses, which represented the uncertainties faced by koala managers. 3. Gaining new information about survival and fecundity rates and the effect of habitat cover on mortality threats will do little to improve koala management. Across a range of management budgets, no more than 1·7% of the budget should be spent on resolving these uncertainties. 4. The value of information was low because optimal management decisions were not sensitive to the uncertainties we considered. Decisions were instead driven by a substantial difference in the cost efficiency of management actions. The value of information was up to forty times higher when the cost efficiencies of different koala management actions were similar. 5. Synthesis and applications. This study evaluates the ecological and financial benefits of gaining new information to inform a conservation problem. We also theoretically demonstrate that the value of reducing uncertainty is highest when it is not clear which management action is the most cost efficient. This study will help expand the use of value-of-information analyses in conservation by providing a cost efficiency metric by which to evaluate research or monitoring.
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:subject|budget
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:subject|conservation
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:subject|cost effective
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:subject|decision
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:subject|koala
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:subject|rule of thumb
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:subject|strategy
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:subject|value-of-information analysis
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns3:scientificName|Phascolarctos cinereus
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:spatial|Australia
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:spatial|south east Queensland
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:spatial|Koala Coast
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:references|http://dx.doi.org/10.1111/1365-2664.12373
DRYAD|00769-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.m07bn/1
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:creator|Courbin, Nicolas
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:creator|Fortin, Daniel
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:creator|Dussault, Christian
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:creator|Courtois, R.
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:title|Data for RSF analysis of moose
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.h65f4/9
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:description|Data used to model the relative probability of occurrence of moose in winter as a function of landscape features (Table 1). Landscape features (various land cover types and variation of elevation within a 50-m radius buffer) are provided at observed GPS locations and at random locations.
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:subject|Predator-prey interaction
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:subject|Graph theory
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:subject|Connectivity
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:subject|Spatial game
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Alces alces
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Caribou rangifer tarandus
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Canis lupus
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Côte Nord
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Québec
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Canada
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Boreal forest
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2014-05-08T16:07:18Z
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:available|2014-05-08T16:07:18Z
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Step: dryadAcceptEditReject - action:dryadAcceptEditRejectAction Entered publication blackout by Dryad Queue(dryad.queue@gmail.com) on 2013-12-09T17:15:08Z (GMT)
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2014-05-08T16:07:18Z (GMT). No. of bitstreams: 1 RSF_Moose.xls: 15922176 bytes, checksum: 8762fd37ef1c97d2cff00aec76fa7f79 (MD5)
DRYAD|00770-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.h65f4
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:creator|Shedko, Sergei V.
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:creator|Miroshnichenko, Irina L.
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:creator|Nemkova, Galina A.
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:title|mesocottusDATAMATRIXandTREES.x
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.vv840/1
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:description|Data matrix (NEXUS format) used to estimate the phylogenetic position of Mesocottus. The matrix contains alignment of six complete (Clinocottus analis, Trachidermus fasciatus, Mesocottus haitej, Cottus reinii, C. koreanus and C. hangiongensis) and two partly sequenced (Rheopresbe kazika and Leptocottus armatus) mitogenomes of the Cottidae, as well as the mitogenomes of outgroup taxa – Lycodes toyamensis (Zoarcidae), Anoplopoma fimbria (Anaplopomatidae), Arctoscopus japonicus (Trichodontidae) and Aptocyclus ventricosus (Cyclopteridae). In addition, it contains the final phylogenetic trees.
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:subject|mitochondrial genome
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:subject|phylogeny
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Cottidae
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Trachidermus
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Rheopresbe
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Leptocottus
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Cottus
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Mesocottus
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Northern Hemisphere
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Western Pacific
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Amur River
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:temporal|Neogene
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:temporal|Quaternary
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2013-07-31T17:41:41Z
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:available|2013-07-31T17:41:41Z
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Step: registerPendingPublicationStep - action:registerPendingPublicationAction Entered publication blackout by Dryad Queue(dryad.queue@gmail.com), on 2013-07-31T17:41:10Z (GMT)
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2013-07-31T17:41:41Z (GMT). No. of bitstreams: 1 mesocottusDATAMATRIXandTREES.x.nex: 263561 bytes, checksum: d47800040af12625bcbea5d337a01352 (MD5)
DRYAD|00771-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.vv840
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:creator|Secco, David
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:creator|Wang, Chuang
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:creator|Shou, Huixia
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:creator|Schultz, Matthew
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:creator|Chiarenza, Serge
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:creator|Nussaume, Laurent
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:creator|Ecker, Joseph R.
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:creator|Whelan, James
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:creator|Lister, Ryan
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:title|Figure 1-source data 1
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.40gd6/1
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:description|Figure 1-source data 1: FPKM and fold change of all genes in rice roots and shoots upon Pi treatments.
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:subject|epigenome
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:subject|transcriptome
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:subject|DNA methylation
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:subject|phosphate starvation
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:subject|nutrient stress
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:subject|rice
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Arabidopsis
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2015-08-06T11:55:50Z
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:available|2015-08-06T11:55:50Z
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:format|16931360
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Step: dryadAcceptEditReject - action:dryadAcceptEditRejectAction Entered publication blackout by Sri Valluripalli(svalluripalli@datadryad.org) on 2015-07-28T14:04:04Z (GMT)
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2015-08-06T11:55:50Z (GMT). No. of bitstreams: 1 Figure 1-source data 1.xlsx: 16931360 bytes, checksum: 4bd648f673ee4f00a002310e3eead5be (MD5)
DRYAD|00772-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.40gd6
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:creator|Setiadi, Mohammad Iqbal
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:creator|McGuire, Jimmy A
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:creator|Brown, Rafe M
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:creator|Zubairi, Mohammad
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:creator|Iskandar, Djoko T
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:creator|Andayani, Noviar
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:creator|Supriatna, Jatna
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:creator|Evans, Ben J
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:title|Brownie mtDNA input file for males
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.8913/22
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:description|Brownie mtDNA input file for males
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:subject|Adaptation
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:subject|Biodiversity
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:subject|Biogeography
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:subject|Species diversity
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:subject|Species richness
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:subject|Island
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:subject|Anurans (frogs and toads)
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Limnonectes
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Southeast Asia
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Indonesia
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Philippines
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:temporal|Neogene
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:temporal|Quaternary
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2011-03-24T18:43:32Z
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:available|2011-07-14T15:17:01Z
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2011-03-24T18:43:32Z (GMT). No. of bitstreams: 1 limno_mt_in_malez_ln.nex: 6318 bytes, checksum: 3c10f56329153551321e81d9f71c542c (MD5)
DRYAD|00773-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.8913
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns2:creator|Martinsson, Svante
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns2:creator|Erséus, Christer
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns2:title|Cognettia 16S consensus tree file from MrBayes analysis
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.6mh29/5
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns2:subject|species delimitation
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns2:subject|DNA-barcoding
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns2:subject|taxonomy
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns2:subject|cryptic species
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Annelida
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Clitellata
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Enchytraeidae
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Cognettia
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Cogenttia cognettii
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Cognettia glandulosa
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Cognettia lapponica
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Cognettia sphagnetorum
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Europe
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2013-11-01T17:23:10Z
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns2:available|2013-11-01T17:23:10Z
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Step: dryadAcceptEditReject - action:dryadAcceptEditRejectAction Entered publication blackout by Dryad Queue(dryad.queue@gmail.com) on 2013-10-08T17:08:24Z (GMT)
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2013-11-01T17:23:10Z (GMT). No. of bitstreams: 1 16S_CognettiaMAFFT.nex.con: 4178 bytes, checksum: 4f08cbbf6ec3de6a6fab7ede6dfdc138 (MD5)
DRYAD|00774-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.6mh29
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns2:type|package
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Lendemer, James C.
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns2:dateSubmitted|2013-10-22T19:34:28Z
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns2:available|2013-10-22T19:34:28Z
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns2:title|Data from: Thelomma ocellatum, a range extension to the Yukon Territory and case study in the use of molecular data to recognize asexually reproducing crustose lichens
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns2:identifier|http://dx.doi.org/10.5061/dryad.6mp50
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns2:identifier|http://dx.doi.org/10.5061/dryad.6mp50
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns2:description|An unusual sterile, asexually reproducing crustose lichen was encountered during fieldwork in the Yukon Territory of Canada. Genus and family level placement of the taxon were precluded by a lack of both sexual characters and any non-sexual characters that would have suggested an unambiguous generic affiliation. Examination of mtSSU and nrITS sequence data of the taxon revealed it to be a member of the Caliciaceae, with a sister relationship to the genus Tholurna. Subsequent molecular phylogenetic analyses of mtSSU sequence data suggested conspecificity with Thelomma ocellatum, one of the few calicioid lichens that reproduce asexually via lichenized diaspores. Comparison of the material from the Yukon with reference specimens and descriptions of T. ocellatum confirmed the identification of these populations, which extend the known distribution of T. ocellatum considerably northward in North America.
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns2:subject|Sterile crustose lichens
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns2:subject|biogeography
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns3:scientificName|Thelomma ocellatum
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns3:scientificName|Physciaceae
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns2:spatial|North America
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns2:spatial|Yukon
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns2:temporal|modern
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns2:references|http://dx.doi.org/10.2509/naf2013.008.013
DRYAD|00775-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.6mp50/1
DRYAD|00776-metadata.xml|/ns0:DryadDataPackage/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00776-metadata.xml|/ns0:DryadDataPackage/ns2:type|package
DRYAD|00776-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Allen, Julie M
DRYAD|00776-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Huang, Daisie I.
DRYAD|00776-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Cronk, Quentin C
DRYAD|00776-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Johnson, Kevin P
DRYAD|00776-metadata.xml|/ns0:DryadDataPackage/ns2:dateSubmitted|2015-04-01T19:27:54Z
DRYAD|00776-metadata.xml|/ns0:DryadDataPackage/ns2:available|2015-04-01T19:27:54Z
